Time, Altitude - m, Altitude - ft, SpeedofSound - ft/sec, AirDensity - slug/ft3,TransVel - ft/sec,Mach, AoA - rad, AoA - deg, AoS - rad, AoS - deg, u_NED, v_NED, w_NED, u_NED - ft/sec, v_NED - ft/sec, w_NED - ft/sec, phi_rad, theta_rad, psi_rad, phi_deg, theta_deg, psi_deg, roll_rate, pitch_rate, yaw_rate, roll_rate - deg, pitch_rate - deg, yaw_rate - deg 
0.6600000000,9144.2117079517,29993.0144020815,994.5917998636,0.0008913484,12.5451646086,0.0212835868,-1.3478772446,-77.2668484148,0.1304474185,7.4778774937,0.0000000002,0.0000000002,6.4538051530,0.0000000005,0.0000000007,21.1684809018,0.1337182342,0.2209935262,0.3555615152,7.6653764851,12.6684186988,20.3825072419,0.1073291723,0.3806883912,0.5003226077,6.1526277094,21.8229014091,28.6809138172
0.6700000000,9144.1466809753,29992.8011135990,994.5927156738,0.0008913554,12.7352429469,0.0216060456,-1.3446831014,-77.0837446648,0.1326021605,7.6013977349,0.0000000002,0.0000000002,6.5515901242,0.0000000005,0.0000000007,21.4892156072,0.1360236609,0.2240941564,0.3611679488,7.7975347037,12.8461618338,20.7038951558,0.1062740650,0.3808566179,0.4999970651,6.0921438528,21.8325449737,28.6622521417
0.6800000000,9144.0806761492,29992.5846177694,994.5936452557,0.0008913626,12.9253212892,0.0219285036,-1.3414964702,-76.9010715377,0.1347606765,7.7251343243,0.0000000002,0.0000000002,6.6493750973,0.0000000005,0.0000000007,21.8099503193,0.1383372940,0.2271842146,0.3667825980,7.9301633514,13.0232989234,21.0257540239,0.1052188438,0.3810155943,0.4996726564,6.0316534687,21.8416582709,28.6436554629
0.6900000000,9144.0136934734,29992.3649145926,994.5945886092,0.0008913698,13.1153996355,0.0222509606,-1.3383174401,-76.7188341462,0.1369229065,7.8490838109,0.0000000002,0.0000000002,6.7471600726,0.0000000005,0.0000000008,22.1306850381,0.1406591244,0.2302635598,0.3724055184,8.0632619098,13.1998219019,21.3480870404,0.1041635508,0.3811653303,0.4993493910,5.9711589634,21.8502418650,28.6251243236
0.7000000000,9143.9457329477,29992.1420040686,994.5955457342,0.0008913771,13.3054779858,0.0225734168,-1.3351461004,-76.5370376039,0.1390887906,7.9732427710,0.0000000002,0.0000000002,6.8449450499,0.0000000005,0.0000000008,22.4514197636,0.1429891426,0.2333320517,0.3780367644,8.1968298319,13.3757227084,21.6708973232,0.1031082277,0.3813058363,0.4990272780,5.9106627365,21.8582963469,28.6066592497
0.7100000000,9143.8767945724,29991.9158861973,994.5965166309,0.0008913845,13.4955563401,0.0228958720,-1.3319825403,-76.3556870254,0.1412582696,8.0976078090,0.0000000002,0.0000000002,6.9427300293,0.0000000005,0.0000000008,22.7721544961,0.1453273385,0.2363895496,0.3836763891,8.3308665402,13.5509932871,21.9941879125,0.1020529164,0.3814371229,0.4987063264,5.8501671807,21.8658223340,28.5882607508
0.7200000000,9143.8068783472,29991.6865609787,994.5975012991,0.0008913920,13.6856346987,0.0232183262,-1.3288268491,-76.1747875263,0.1434312847,8.2221755565,0.0000000002,0.0000000002,7.0405150108,0.0000000005,0.0000000008,23.0928892355,0.1476737015,0.2394359130,0.3893244442,8.4653714258,13.7256255881,22.3179617699,0.1009976583,0.3815592015,0.4983865448,5.7896746817,21.8728204697,28.5699293200
0.7300000000,9143.7359842721,29991.4540284126,994.5984997389,0.0008913997,13.8757130614,0.0235407795,-1.3256791159,-75.9943442237,0.1456077777,8.3469426732,0.0000000002,0.0000000002,7.1382999945,0.0000000005,0.0000000008,23.4136239821,0.1500282204,0.2424710018,0.3949809799,8.6003438465,13.8996115683,22.6422217768,0.0999424951,0.3816720837,0.4980679415,5.7291876182,21.8792914237,28.5516654340
0.7400000000,9143.6641123473,29991.2182884990,994.5995119503,0.0008914074,14.0657914284,0.0238632318,-1.3225394301,-75.8143622360,0.1477876909,8.4719058456,0.0000000002,0.0000000002,7.2360849804,0.0000000005,0.0000000008,23.7343587358,0.1523908834,0.2454946757,0.4006460450,8.7357831254,14.0729431913,22.9669707333,0.0988874681,0.3817757817,0.4977505244,5.6687083617,21.8852358915,28.5334695528
0.7500000000,9143.5912625725,29990.9793412379,994.6005379333,0.0008914152,14.2558697997,0.0241856832,-1.3194078810,-75.6348466828,0.1499709667,8.5970617881,0.0000000002,0.0000000002,7.3338699686,0.0000000005,0.0000000008,24.0550934969,0.1547616780,0.2485067946,0.4063196870,8.8716885497,14.2456124290,23.2922113568,0.0978326185,0.3818703079,0.4974343014,5.6082392765,21.8906545946,28.5153421201
0.7600000000,9143.5174349479,29990.7371866291,994.6015776879,0.0008914232,14.4459481754,0.0245081335,-1.3162845580,-75.4558026859,0.1521575486,8.7224072421,0.0000000002,0.0000000003,7.4316549589,0.0000000005,0.0000000008,24.3758282653,0.1571405912,0.2515072187,0.4120019518,9.0080593687,14.4176112612,23.6179462807,0.0967779874,0.3819556756,0.4971192799,5.5477827193,21.8955482800,28.4972835632
0.7700000000,9143.4426294733,29990.4918246726,994.6026312141,0.0008914312,14.6360265555,0.0248305829,-1.3131695503,-75.2772353681,0.1543473799,8.8479389761,0.0000000002,0.0000000003,7.5294399516,0.0000000005,0.0000000008,24.6965630412,0.1595276092,0.2544958081,0.4176928838,9.1448947927,14.5889316771,23.9441780533,0.0957236159,0.3820318980,0.4968054671,5.4873410398,21.8999177204,28.4792942927
0.7800000000,9143.3668461489,29990.2432553682,994.6036985119,0.0008914394,14.8261049401,0.0251530312,-1.3100629475,-75.0991498547,0.1565404049,8.9736537857,0.0000000002,0.0000000003,7.6272249465,0.0000000005,0.0000000009,25.0172978247,0.1619227174,0.2574724235,0.4233925260,9.2821939915,14.7595656758,24.2709091361,0.0946695448,0.3820989892,0.4964928698,5.4269165798,21.9037637139,28.4613747031
0.7900000000,9143.2900849744,29989.9914787160,994.6047795813,0.0008914477,15.0161833293,0.0254754784,-1.3069648389,-74.9215512723,0.1587365682,9.0995484933,0.0000000002,0.0000000003,7.7250099439,0.0000000005,0.0000000009,25.3380326159,0.1643259007,0.2604369252,0.4291009199,9.4199560925,14.9295052666,24.5981419031,0.0936158148,0.3821569636,0.4961814947,5.3665116737,21.9070870836,28.4435251724
0.8000000000,9143.2123459500,29989.7364947159,994.6058744222,0.0008914560,15.2062617231,0.0257979247,-1.3038753140,-74.7444447497,0.1609358147,9.2256199481,0.0000000002,0.0000000003,7.8227949435,0.0000000005,0.0000000009,25.6587674148,0.1667371431,0.2633891742,0.4348181051,9.5581801794,15.0987424700,24.9258786386,0.0925624664,0.3822058358,0.4958713480,5.3061286480,21.9098886781,28.4257460621
0.8100000000,9143.1336290755,29989.4783033677,994.6069830348,0.0008914645,15.3963401215,0.0261203698,-1.3007944623,-74.5678354179,0.1631380899,9.3518650258,0.0000000002,0.0000000003,7.9205799456,0.0000000005,0.0000000009,25.9795022217,0.1691564279,0.2663290314,0.4405441201,9.6968652909,15.2672693186,25.2541215369,0.0915095402,0.3822456212,0.4955624357,5.2457698215,21.9121693707,28.4080377176
0.8200000000,9143.0539343511,29989.2169046715,994.6081054190,0.0008914731,15.5864185247,0.0264428139,-1.2977223734,-74.3917284098,0.1653433399,9.4782806286,0.0000000002,0.0000000003,8.0183649502,0.0000000005,0.0000000009,26.3002370365,0.1715837373,0.2692563582,0.4462790015,9.8360104188,15.4350778573,25.5828727001,0.0904570765,0.3822763355,0.4952547637,5.1854375052,21.9139300596,28.3904004679
0.8300000000,9142.9732617765,29988.9522986270,994.6092415747,0.0008914818,15.7764969327,0.0267652569,-1.2946591368,-74.2161288604,0.1675515109,9.6048636849,0.0000000002,0.0000000003,8.1161499571,0.0000000005,0.0000000009,26.6209718594,0.1740190531,0.2721710159,0.4520227844,9.9756145066,15.6021601447,25.9121341372,0.0894051154,0.3822979946,0.4949483374,5.1251340021,21.9151716678,28.3728346256
0.8400000000,9142.8916113519,29988.6844852342,994.6103915021,0.0008914906,15.9665753455,0.0270876988,-1.2916048422,-74.0410419071,0.1697625500,9.7316111490,0.0000000002,0.0000000003,8.2139349666,0.0000000005,0.0000000009,26.9417066905,0.1764623558,0.2750728662,0.4577755021,10.1156764480,15.7685082533,26.2419077631,0.0883536969,0.3823106153,0.4946431618,5.0648616071,21.9158951427,28.3553404873
0.8500000000,9142.8089830772,29988.4134644932,994.6115552010,0.0008914995,16.1566537632,0.0274101396,-1.2885595791,-73.8664726894,0.1719764045,9.8585200014,0.0000000002,0.0000000003,8.3117199786,0.0000000005,0.0000000009,27.2624415299,0.1789136254,0.2779617712,0.4635371864,10.2561950854,15.9341142704,26.5721953963,0.0873028610,0.3823142143,0.4943392420,5.0046226068,21.9161014562,28.3379183333
0.8600000000,9142.7253769523,29988.1392364036,994.6127326715,0.0008915085,16.3467321859,0.0277325792,-1.2855234374,-73.6924263492,0.1741930220,9.9855872480,0.0000000002,0.0000000003,8.4095049932,0.0000000005,0.0000000009,27.5831763776,0.1813728406,0.2808375930,0.4693078672,10.3971692082,16.0989702990,26.9029987586,0.0862526474,0.3823088091,0.4940365826,4.9444192800,21.9157916045,28.3205684276
0.8700000000,9142.6407929773,29987.8618009656,994.6139239137,0.0008915176,16.5368106137,0.0280550177,-1.2824965068,-73.5189080308,0.1764123508,10.1128099204,0.0000000002,0.0000000003,8.5072900103,0.0000000005,0.0000000010,27.9039112338,0.1838399795,0.2837001942,0.4750875730,10.5385975514,16.2630684586,27.2343194732,0.0852030958,0.3822944175,0.4937351878,4.8842538968,21.9149666076,28.3032910183
0.8800000000,9142.5552311521,29987.5811581789,994.6151289274,0.0008915268,16.7268890465,0.0283774550,-1.2794788769,-73.3459228806,0.1786343396,10.2401850753,0.0000000002,0.0000000003,8.6050750301,0.0000000005,0.0000000010,28.2246460986,0.1863150190,0.2865494377,0.4808763303,10.6804787939,16.4264008858,27.5661590635,0.0841542454,0.3822710577,0.4934350617,4.8241287191,21.9136275099,28.2860863374
0.8900000000,9142.4686914767,29987.2973080436,994.6163477127,0.0008915361,16.9169674844,0.0286998912,-1.2764706377,-73.1734760476,0.1808589375,10.3677097947,0.0000000002,0.0000000003,8.7028600525,0.0000000005,0.0000000010,28.5453809721,0.1887979349,0.2893851865,0.4866741639,10.8228115574,16.5889597353,27.8985189519,0.0831061358,0.3822387483,0.4931362080,4.7640460004,21.9117753793,28.2689546008
0.9000000000,9142.3811739511,29987.0102505595,994.6175802696,0.0008915455,17.1070459275,0.0290223262,-1.2734718790,-73.0015726831,0.1830860940,10.4953811851,0.0000000002,0.0000000003,8.8006450775,0.0000000005,0.0000000010,28.8661158543,0.1912887024,0.2922073042,0.4924810969,10.9655944040,16.7507371807,28.2314004582,0.0820588060,0.3821975084,0.4928386304,4.7040079856,21.9094113076,28.2518960085
0.9100000000,9142.2926785752,29986.7199857265,994.6188265982,0.0008915550,17.2971243759,0.0293447600,-1.2704826907,-72.8302179408,0.1853157590,10.6231963778,0.0000000002,0.0000000003,8.8984301053,0.0000000006,0.0000000010,29.1868507454,0.1937872951,0.2950156545,0.4982971504,11.1088258358,16.9117254153,28.5648047986,0.0810122950,0.3821473574,0.4925423319,4.6440169108,21.9065364100,28.2349107446
0.9200000000,9142.2032053489,29986.4265135446,994.6200866983,0.0008915647,17.4872028296,0.0296671926,-1.2675031628,-72.6594169769,0.1875478830,10.7511525285,0.0000000002,0.0000000003,8.9962151358,0.0000000006,0.0000000010,29.5075856455,0.1962936860,0.2978101016,0.5041223438,11.2525042922,17.0719166526,28.8987330842,0.0799666417,0.3820883152,0.4922473155,4.5840750038,21.9031518250,28.2179989772
0.9300000000,9142.1127542724,29986.1298340136,994.6213605700,0.0008915744,17.6772812887,0.0299896239,-1.2645333852,-72.4891749498,0.1897824167,10.8792468169,0.0000000002,0.0000000003,9.0940001691,0.0000000006,0.0000000010,29.8283205546,0.1988078466,0.3005905101,0.5099566947,11.3966281493,17.2313031281,29.2331863197,0.0789218849,0.3820204020,0.4919535839,4.5241844833,21.8992587145,28.2011608588
0.9400000000,9142.0213253456,29985.8299471334,994.6226482133,0.0008915842,17.8673597532,0.0303120541,-1.2615734480,-72.3194970205,0.1920193113,11.0074764467,0.0000000002,0.0000000003,9.1917852052,0.0000000006,0.0000000010,30.1490554729,0.2013297475,0.3033567449,0.5158002187,11.5411957178,17.3898770990,29.5681654022,0.0778780630,0.3819436386,0.4916611394,4.4643475593,21.8948582634,28.1843965259
0.9500000000,9141.9289185683,29985.5268529041,994.6239496282,0.0008915942,18.0574382232,0.0306344829,-1.2586234413,-72.1503883521,0.1942585186,11.1358386451,0.0000000002,0.0000000003,9.2895702440,0.0000000006,0.0000000010,30.4697904005,0.2038593581,0.3061086714,0.5216529295,11.6862052419,17.5476308460,29.9036711199,0.0768352144,0.3818580460,0.4913699842,4.4045664329,21.8899516796,28.1677060997
0.9600000000,9141.8355339407,29985.2205513254,994.6252648147,0.0008916042,18.2475166987,0.0309569105,-1.2556834550,-71.9818541103,0.1964999904,11.2643306626,0.0000000002,0.0000000003,9.3873552858,0.0000000006,0.0000000011,30.7905253374,0.2063966465,0.3088461553,0.5275148391,11.8316548975,17.7045566737,30.2397041506,0.0757933775,0.3817636456,0.4910801201,4.3448432961,21.8845401937,28.1510896854
0.9700000000,9141.7411714626,29984.9110423973,994.6265937728,0.0008916144,18.4375951799,0.0312793369,-1.2527535795,-71.8138994629,0.1987436794,11.3929497729,0.0000000002,0.0000000003,9.4851403304,0.0000000006,0.0000000011,31.1112602838,0.2089415798,0.3115690628,0.5333859572,11.9775427906,17.8606469118,30.5762650606,0.0747525902,0.3816604594,0.4907915486,4.2851803320,21.8786250589,28.1345473728
0.9800000000,9141.6458311341,29984.5983261197,994.6279365025,0.0008916247,18.6276736667,0.0316017619,-1.2498339049,-71.6465295801,0.2009895382,11.5216932725,0.0000000002,0.0000000003,9.5829253780,0.0000000006,0.0000000011,31.4319952397,0.2114941236,0.3142772605,0.5392662917,12.1238669562,18.0158939155,30.9133543035,0.0737128906,0.3815485095,0.4905042711,4.2255797144,21.8722075510,28.1180792363
0.9900000000,9141.5495129550,29984.2824024925,994.6292930038,0.0008916350,18.8177521592,0.0319241857,-1.2469245214,-71.4797496343,0.2032375202,11.6505584802,0.0000000002,0.0000000003,9.6807104284,0.0000000006,0.0000000011,31.7527302053,0.2140542423,0.3169706156,0.5451558487,12.2706253566,18.1702900673,31.2509722188,0.0726743163,0.3814278187,0.4902182886,4.1660436080,21.8652889682,28.1016853347
1.0000000000,9141.4522169255,29983.9632715156,994.6306632767,0.0008916455,19.0078306575,0.0322466081,-1.2440255193,-71.3135648001,0.2054875789,11.7795427372,0.0000000002,0.0000000003,9.7784954819,0.0000000006,0.0000000011,32.0734651806,0.2166218992,0.3196489957,0.5510546320,12.4178158799,18.3238277772,31.5891190307,0.0716369049,0.3812984099,0.4899336019,4.1065741683,21.8578706306,28.0853657117
1.0100000000,9141.3539430454,29983.6409331889,994.6320473213,0.0008916561,19.1979091617,0.0325690292,-1.2411369889,-71.1479802540,0.2077396683,11.9086434066,0.0000000002,0.0000000003,9.8762805384,0.0000000006,0.0000000011,32.3942001658,0.2191970561,0.3223122688,0.5569626434,12.5654363384,18.4764994837,31.9277948468,0.0706006940,0.3811603066,0.4896502113,4.0471735414,21.8499538807,28.0691203955
1.0200000000,9141.2546913147,29983.3153875122,994.6334451374,0.0008916668,19.3879876717,0.0328914489,-1.2382590205,-70.9830011750,0.2099937429,12.0378578729,0.0000000002,0.0000000003,9.9740655979,0.0000000006,0.0000000011,32.7149351610,0.2217796735,0.3249603035,0.5628798829,12.7134844676,18.6282976553,32.2669996570,0.0695657207,0.3810135326,0.4893681173,3.9878438638,21.8415400826,28.0529493992
1.0300000000,9141.1544617334,29982.9866344856,994.6348567251,0.0008916776,19.5780661877,0.0332138673,-1.2353917045,-70.8186327437,0.2122497573,12.1671835423,0.0000000002,0.0000000003,10.0718506604,0.0000000006,0.0000000011,33.0356701662,0.2243697105,0.3275929691,0.5688063481,12.8619579242,18.7792147910,32.6067333323,0.0685320223,0.3808581120,0.4890873197,3.9285872627,21.8326306223,28.0368527210
1.0400000000,9141.0532543015,29982.6546741089,994.6362820844,0.0008916885,19.7681447098,0.0335362844,-1.2325351314,-70.6548801429,0.2145076668,12.2966178417,0.0000000002,0.0000000004,10.1696357261,0.0000000005,0.0000000011,33.3564051815,0.2269671248,0.3302101352,0.5747420348,13.0108542853,18.9292434214,32.9469956233,0.0674996355,0.3806940694,0.4888078182,3.8694058559,21.8232269072,28.0208303436
1.0500000000,9140.9510690189,29982.3195063820,994.6377212153,0.0008916995,19.9582232379,0.0338587000,-1.2296893915,-70.4917485571,0.2167674267,12.4261582186,0.0000000002,0.0000000004,10.2674207949,0.0000000005,0.0000000012,33.6771402071,0.2295718727,0.3328116721,0.5806869363,13.1601710464,19.0783761096,33.2877861595,0.0664685972,0.3805214297,0.4885296123,3.8103017514,21.8133303665,28.0048822352
1.0600000000,9140.8479058856,29981.9811313047,994.6391741178,0.0008917106,20.1483017721,0.0341811142,-1.2268545753,-70.3292431727,0.2190289929,12.5558021412,0.0000000002,0.0000000004,10.3652058668,0.0000000005,0.0000000012,33.9978752431,0.2321839092,0.3353974507,0.5866410443,13.3099056204,19.2266054525,33.6291044478,0.0654389440,0.3803402183,0.4882527012,3.7512770474,21.8029424503,27.9890083489
1.0700000000,9140.7437649016,29981.6395488771,994.6406407920,0.0008917218,20.3383803125,0.0345035271,-1.2240307734,-70.1673691775,0.2212923216,12.6855470975,0.0000000002,0.0000000004,10.4629909419,0.0000000005,0.0000000012,34.3186102895,0.2348031875,0.3379673423,0.5926043478,13.4600553360,19.3739240816,33.9709498715,0.0644107124,0.3801504608,0.4879770838,3.6923338326,21.7920646299,27.9732086231
1.0800000000,9140.6386460667,29981.2947590989,994.6421212377,0.0008917331,20.5284588592,0.0348259385,-1.2212180763,-70.0061317614,0.2235573693,12.8153905950,0.0000000002,0.0000000004,10.5607760202,0.0000000005,0.0000000012,34.6393453464,0.2374296597,0.3405212191,0.5985768339,13.6106174365,19.5203246641,34.3133216890,0.0633839386,0.3799521832,0.4877027587,3.6334741859,21.7806983979,27.9574829815
1.0900000000,9140.5325493811,29980.9467619701,994.6436154550,0.0008917445,20.7185374122,0.0351483485,-1.2184165745,-69.8455361153,0.2258240928,12.9453301610,0.0000000002,0.0000000004,10.6585611018,0.0000000005,0.0000000012,34.9600804140,0.2400632761,0.3430589539,0.6045584876,13.7615890786,19.6657999037,34.6562190330,0.0623586586,0.3797454119,0.4874297244,3.5747001762,21.7688452672,27.9418313332
1.1000000000,9140.4254748447,29980.5955574906,994.6451234440,0.0008917560,20.9086159715,0.0354707570,-1.2156263585,-69.6855874319,0.2280924494,13.0753633413,0.0000000002,0.0000000004,10.7563461867,0.0000000005,0.0000000012,35.2808154923,0.2427039857,0.3455804199,0.6105492914,13.9129673307,19.8103425421,34.9996409091,0.0613349085,0.3795301737,0.4871579790,3.5160138625,21.7565067719,27.9262535728
1.1100000000,9140.3174224574,29980.2411456603,994.6466452045,0.0008917677,21.0986945373,0.0357931641,-1.2128475191,-69.5262909048,0.2303623966,13.2054877009,0.0000000002,0.0000000004,10.8541312748,0.0000000005,0.0000000012,35.6015505814,0.2453517356,0.3480854913,0.6165492258,14.0647491719,19.9539453596,35.3435861951,0.0603127239,0.3793064957,0.4868875205,3.4574172938,21.7436844663,27.9107495806
1.1200000000,9140.2083922192,29979.8835264790,994.6481807367,0.0008917794,21.2887731095,0.0361155697,-1.2100801468,-69.3676517292,0.2326338921,13.3357008226,0.0000000002,0.0000000004,10.9519163663,0.0000000005,0.0000000012,35.9222856815,0.2480064716,0.3505740427,0.6225582690,14.2169314907,20.0966011765,35.6880536394,0.0592921404,0.3790744054,0.4866183464,3.3989125091,21.7303799250,27.8953192223
1.1300000000,9140.0983841301,29979.5226999466,994.6497300404,0.0008917913,21.4788516883,0.0364379738,-1.2073243323,-69.2096751010,0.2349068943,13.4660003076,0.0000000002,0.0000000004,11.0497014612,0.0000000005,0.0000000012,36.2430207926,0.2506681378,0.3530459498,0.6285763969,14.3695110837,20.2383028540,36.0330418607,0.0582731935,0.3788339305,0.4863504543,3.3405015373,21.7165947432,27.8799623497
